"source";"target";"Weight"
186707;168588;3
186707;192255;6
186707;217515;4
188137;143957;3
188137;173171;3
188137;211504;3
188721;22916;3
188721;33229;3
188845;14454;3
188845;103370;3
188845;218306;5
189038;6796;3
189038;18158;3
189038;398847;3
189151;240078;3
189153;242530;3
189311;15280;3
189311;20011;3
189311;407255;3
189411;197068;3
189412;227979;3
189940;60219;3
190134;30227;4
190134;264020;3
190134;264024;3
190391;214734;3
190484;205678;3
190484;231665;3
190710;489094;3
191080;6224;3
191080;21313;3
191080;227071;3
191080;596260;3
191178;215480;3
191178;495119;3
192077;108384;3
192077;241006;3
192077;256030;3
192077;458798;3
192255;29365;3
192255;80899;3
192255;98332;3
192255;103366;3
192255;104802;3
192255;124160;3
192255;124415;3
192255;160997;3
192255;230090;3
192299;6693;3
192299;97529;3
192337;23848;4
192337;125478;3
192337;163842;3
192337;168588;3
192337;217515;3
192337;230090;4
192337;264718;4
192337;415801;5
192337;459730;3
192355;160997;3
192355;201688;3
192355;567504;4
192431;431317;3
192605;11943;3
192605;139606;4
192773;10346;3
192773;18158;3
192773;55443;3
192773;86411;3
192773;145660;3
192773;224526;4
192773;226073;3
192804;209499;3
192804;573155;3
193129;245025;3
193540;247473;3
193544;128681;3
193544;150120;3
193544;229975;3
193544;243031;3
193544;245776;3
193544;246155;3
193544;251185;3
193624;76032;3
194240;99021;3
194347;104802;3
194347;108384;4
194347;163842;3
194347;178003;4
194479;198048;3
194480;32977;3
194481;263;3
194481;1305;3
194481;5653;3
194481;12243;3
194481;20175;3
194481;28561;3
194481;38680;3
194483;21971;3
194483;198297;3
194483;209499;4
194483;212468;3
194483;224256;3
194483;229410;3
194483;263708;3
194483;431604;3
194483;682297;3
194500;15280;3
194788;1422;3
194788;4062;3
194788;99021;3
194788;201688;3
194788;216037;3
195608;105159;3
195970;34594;3
195970;656223;3
196092;114323;3
196092;412699;3
196092;424021;3
196092;664987;3
196101;124415;3
196101;134594;3
196308;63864;3
196308;115378;3
196680;18066;3
196680;162038;3
197563;98600;4
197563;110299;3
197563;429339;3
197563;444264;5
197563;533681;4
197563;554214;5
197563;583611;5
197563;592825;5
197757;1422;3
197757;29365;3
197757;40294;3
197757;194347;3
197757;217515;3
197762;17804;3
197857;588196;3
197857;646619;3
198324;426544;4
198382;303;3
198809;439661;3
199240;261;3
199240;4012;3
199240;5893;3
199240;5894;3
199240;6233;3
199240;6593;3
199240;9805;3
199240;10044;3
199240;10287;3
199240;10774;3
199240;11850;3
199240;12216;3
199240;14621;3
199240;15280;3
199818;71069;4
199818;97604;5
199818;214881;4
199818;240075;5
199818;258116;4
199818;260317;4
200489;5390;3
200489;217373;3
200489;422394;3
200489;486844;3
200536;663828;3
200536;670896;3
200536;685708;3
200576;24356;3
200576;231665;3
200576;431936;3
200576;471890;3
200576;621660;3
200588;33229;3
200602;232851;3
201118;218380;3
201354;124415;3
201688;124415;5
201688;168588;3
201688;178003;3
201688;202607;5
201688;221227;5
202415;56906;3
202415;94412;3
202415;609910;3
202415;731901;3
202607;12630;3
202607;33229;3
202607;117465;4
202607;124415;5
202607;160997;4
202607;211493;3
202607;221227;4
202607;548750;4
202607;556760;4
202979;238841;3
203680;6226;4
203680;243766;5
203997;6298;3
204413;436822;3
205434;5568;3
205703;237828;3
205817;650927;3
205980;218164;4
206103;19590;3
206103;32766;3
206103;79199;3
206103;231213;3
207155;116350;3
207273;255204;3
207769;10547;3
207769;65922;3
207769;67691;3
207769;109223;3
207769;153439;3
207769;224492;3
207769;230798;3
207769;250222;3
207769;266012;3
207769;458909;3
207769;555180;3
208427;123797;3
208652;5653;3
208703;208704;3
208899;40294;3
208899;59857;3
209045;20645;3
209045;108384;4
209045;124415;3
209045;454039;6
209499;973;3
209499;18066;3
209499;25190;3
209499;61881;3
209499;198297;3
209499;263708;3
209532;24377;3
209944;225055;3
209944;227520;3
210226;133997;3
211493;124415;4
211493;134594;3
211493;143957;3
211493;211504;4
211493;221227;4
211493;418263;4
211493;556760;5
211504;723569;4
212159;33391;3
212188;630;3
212326;95676;4
212326;127611;4
212326;225384;3
212326;252886;4
212326;438373;3
212326;483867;4
212569;266771;3
213268;104836;3
213268;105003;3
213821;5946;3
214046;15281;3
214881;26400;4
214881;71069;3
214881;73144;4
214881;92619;4
214881;97604;4
214881;113821;4
214881;119484;4
214881;240075;4
214927;264602;4
214927;413585;4
215086;7180;4
215086;31746;3
215086;44086;4
215086;195385;3
215086;254038;4
215132;97766;3
215132;261421;3
215148;701184;4
215148;805947;3
215394;692427;3
215996;435945;4
215996;742311;3
216037;4062;3
216037;89775;3
216045;86518;3
216045;163575;3
216575;25191;3
216771;266710;3
216869;238647;3
217515;23848;3
217515;99021;3
217515;124415;3
217515;125478;3
217515;160997;3
217531;447858;4
217638;92619;3
217638;192930;3
217638;227924;3
217638;410373;5
217638;430181;4
217638;459730;5
217638;491020;3
217638;507142;5
217638;514991;6
217739;233587;4
217813;443959;3
217894;20001;3
217908;59857;3
217908;548169;3
217908;564299;3
217908;716290;3
218041;3146;3
218041;27953;4
218041;34515;3
218041;61881;3
218041;93267;3
218041;95676;3
218041;98332;4
218041;162038;3
218041;263708;4
218041;455870;4
218052;3806;3
218306;61396;3
218306;103370;8
218306;104914;3
218306;165165;4
218306;218676;5
218306;265834;3
218306;436110;9
218306;440676;3
218306;491114;4
218306;600615;5
218328;1066;4
218328;22533;3
218328;34515;4
218328;61597;4
218328;91831;3
218328;175724;4
218328;602362;4
218328;744144;3
218328;813532;3
218328;821324;3
218328;821330;3
218353;1794;4
218353;6593;3
218353;21353;3
218353;26090;3
218353;26164;3
218353;92139;3
218353;569589;3
218373;25052;3
218373;414207;3
218676;436110;4
218676;503647;3
218970;407374;3
219915;661647;3
220147;185507;3
220280;72763;3
220280;225122;3
220280;265156;3
221215;495732;3
221215;511737;3
221227;29365;3
221227;168588;3
221227;178003;3
221227;264718;3
221227;408379;3
221227;424294;3
221476;491622;3
222366;101707;3
222366;222417;5
222366;250166;6
222366;440633;5
222483;436110;3
222622;434340;3
223649;416421;3
224099;416335;3
224099;458596;4
224099;597098;3
224099;636854;3
224099;666606;3
224099;687174;3
224099;687176;3
224256;224254;6
224256;224257;5
224256;229410;3
224256;263708;4
224256;431604;3
224256;466888;5
224256;682297;3
224478;226918;4
224478;234712;3
224481;19332;3
224481;23848;3
224481;108384;4
224481;142259;3
224498;19537;3
224498;165328;3
224498;243031;6
224498;246155;4
224498;254624;3
224498;255331;3
224498;416502;3
224526;6224;3
224526;72763;3
224526;225921;3
224526;473692;3
224526;572359;3
225055;264602;3
225055;413585;3
225122;72763;3
225122;238841;3
225180;660586;3
225384;127611;3
225919;73703;3
225919;265386;4
225921;128682;3
225921;227979;3
225921;238840;3
225921;242530;3
225921;260929;3
225921;262936;4
225921;264114;3
225921;417322;3
225921;431313;5
225987;17669;3
225987;72763;3
225987;236090;3
225987;260929;3
225987;813486;3
225988;24991;3
225988;63192;3
225988;141286;3
225988;226073;4
225988;245508;3
225988;245742;3
225988;247168;3
225988;261629;4
226019;246155;3
226036;412486;3
226042;245776;3
226042;576087;3
226049;227263;3
226049;238084;3
226049;246150;3
226049;255625;3
226049;264674;3
226049;267969;3
226163;2078;3
226163;506290;3
226205;250825;3
226918;90924;3
226963;21376;3
226963;28561;3
227049;151592;4
227049;227416;4
227049;254622;3
227049;260929;3
227049;265361;3
227049;676945;3
227071;14786;3
227071;18158;3
227071;229975;3
227071;260929;4
227071;264117;3
227281;227283;4
227416;19543;3
227416;151592;5
227416;240852;5
227416;252391;3
227416;260367;3
227416;260929;10
227416;260930;4
227416;265360;5
227416;265361;6
227416;398847;3
227462;2678;3
227462;14786;3
227462;128682;3
227462;431313;3
227611;20175;3
227923;227929;3
227923;422716;4
227966;93689;3
227966;445786;3
227979;86411;4
227979;253235;3
228005;641618;3
228005;664814;3
228083;20945;3
228083;63192;3
228083;186562;3
228083;243031;3
228083;245776;3
228106;22024;5
228367;264020;3
228476;431313;3
228702;20966;3
228780;8402;3
228980;408379;3
229074;99507;3
229397;506920;3
229975;191092;3
230090;99021;3
230090;100830;4
230090;222638;3
230090;266469;3
230090;415801;4
230090;422716;3
230090;424293;3
230134;605865;3
230336;438448;3
230798;60146;3
230798;65922;3
230798;67691;3
230798;109223;3
230798;153439;3
230798;250222;3
230798;266012;3
230798;555180;3
230798;609720;3
230798;646575;3
231213;6625;3
231213;79200;5
231213;439161;4
231372;198322;3
231665;18078;3
231665;89775;3
231665;100516;3
231665;205678;3
231715;496179;3
231715;512064;3
231715;588862;3
231715;781864;3
232411;23848;3
232411;61881;3
233004;163842;3
235539;60219;4
235539;122826;3
235539;150825;3
235539;170885;4
235539;181718;4
235539;196114;4
235539;200881;3
235539;477597;3
235539;477600;4
235589;6233;3
235589;7541;3
236090;15919;3
237326;237340;3
238561;256637;3
238561;477693;3
238840;186562;3
238840;262936;3
239828;15280;3
240072;84098;3
240157;512064;3
240748;26079;3
240748;405376;3
240748;438373;3
240852;260929;7
240852;264117;3
240852;265360;9
240852;265361;5
240852;583203;3
241190;531736;3
241327;137529;3
241327;252106;3
241335;245380;3
241934;214215;3
242530;6224;3
242530;150120;3
242530;243031;3
242530;265054;3
242530;417322;3
242670;502681;3
242682;242684;3
242682;408716;4
242682;409106;4
242682;596260;3
243031;72763;3
243031;139516;3
243031;251185;3
243031;407589;3
243031;416502;3
243031;532190;3
243031;694066;3
243151;46773;3
243151;81833;4
243151;98600;4
243151;248314;4
243151;444264;4
243151;489671;3
243151;554214;4
243151;575667;4
243151;592825;4
243333;103366;3
243454;119454;3
243673;243766;3
243753;11943;3
243766;34741;3
243766;244434;4
243805;14786;3
243829;10346;3
244434;3390;3
244434;76212;3
244434;244296;3
244434;247734;5
244434;839379;4
244438;10346;3
244438;34741;3
244438;139606;3
244700;626184;3
244700;679443;3
244776;174296;4
245157;187193;3
245157;245479;3
245157;245481;3
245157;255327;4
245265;28239;3
245523;443053;3
245725;15980;3
245742;174296;3
245776;251185;3
245776;265282;4
245776;460479;3
245776;497774;3
245776;660586;3
245776;770858;4
245776;828081;3
245900;33395;3
246105;398847;3
246154;246155;5
246155;72763;3
246155;139516;3
246155;165328;5
246155;260929;3
246162;131094;3
246244;255152;5
246429;34259;3
246463;60219;3
246741;72763;3
246741;238841;3
247168;141286;3
247168;261629;3
247473;174296;3
247734;7861;3
247734;244296;3
247734;396992;3
248549;144248;3
249851;260804;3
250166;101704;4
250166;101707;6
250166;130857;4
250166;222417;5
250166;250164;5
250166;418688;7
250166;440633;6
250169;469451;3
250222;10547;3
250222;60146;3
250222;65922;3
250222;67691;3
250222;109223;3
250222;153439;3
250222;215047;3
250512;10346;3
250512;186562;3
250512;246150;3
250512;255625;4
250512;264674;3
250512;460479;3
250512;514709;3
250625;145660;3
250625;244709;3
250625;265386;4
251185;165328;4
251185;186562;3
251185;497774;3
251185;770858;3
251711;839379;3
252106;137529;3
252106;266710;3
252404;72763;4
252528;663932;3
252886;21356;3
252886;83894;3
252886;438373;3
252886;483867;4
253316;616275;3
254624;226043;3
254624;254622;4
254624;255625;3
254624;265055;4
254624;397714;3
254624;401086;3
254624;403698;3
254624;415065;3
254624;416502;3
254624;460479;3
254624;500252;3
254735;71654;4
254735;412494;3
254735;454584;3
255152;18158;3
255152;509537;3
255152;780233;4
255331;522564;3
255625;227263;3
255625;254622;3
255625;254626;3
255625;255643;3
255625;257925;3
255625;264674;3
255625;265054;3
255625;416502;4
255625;500135;3
255625;649733;3
255904;32765;4
255904;64435;3
255904;71767;3
255904;81364;3
255904;83249;4
255904;89775;3
256030;125712;3
256035;103366;3
256035;160997;3
256035;202607;3
257118;425995;3
257925;397714;3
258087;87400;3
258087;457150;3
258113;26400;4
258113;28479;4
258113;76190;4
258113;97604;4
258113;113821;4
258113;119484;4
258113;168225;4
258113;199818;4
258113;240075;4
258113;258114;4
258113;258115;5
258113;258116;4
258113;260317;4
258115;26400;4
258115;28479;4
258115;76190;4
258115;97604;4
258115;113821;4
258115;129628;4
258115;199818;4
258115;240075;4
258115;258114;4
258115;258116;4
258115;260317;4
258722;168588;3
258722;428140;3
258862;25788;4
258862;80899;3
258862;92619;3
258862;428140;3
258862;476001;3
258862;581594;3
258862;612816;3
259580;484464;3
259584;443817;3
260317;26400;4
260317;73144;4
260317;97604;4
260317;113821;4
260317;119484;4
260317;129628;4
260317;240075;4
260317;258114;4
260317;258116;4
260681;32799;3
260681;518644;3
260681;691074;3
260778;564074;3
260929;19544;4
260929;265360;5
260929;265361;8
260929;265386;6
260929;676945;4
260930;19543;3
260930;252391;4
260930;260929;4
260930;676945;3
260930;781176;4
261433;96744;3
261553;17396;3
261553;265951;3
261629;141286;3
261629;579136;3
261629;679443;3
261676;264602;3
261676;819444;3
262362;59017;3
262936;431313;4
262936;539488;3
263078;415395;3
263078;540394;3
263708;34515;4
263708;61881;5
263708;95676;4
263708;98332;5
263708;133640;3
263708;162038;4
264020;264013;3
264020;264024;5
264020;450063;4
264024;30227;3
264024;139952;4
264117;265360;3
264602;413585;5
264602;429773;3
264674;186562;3
264674;227263;3
264674;246150;4
264674;258958;3
264696;264693;3
264696;264698;5
264698;56068;3
264698;87273;3
264698;196049;3
264698;264693;3
264698;553016;4
264716;186562;3
264718;142259;3
264718;168588;3
265054;186562;3
265054;231217;3
265054;572359;3
265156;72763;4
265156;128681;6
265156;140079;3
265156;186562;3
265156;260929;4
265156;265361;3
265156;643498;3
265282;452682;3
265282;469914;3
265282;781176;3
265282;781178;3
265360;123725;3
265360;265361;4
265386;19543;4
265386;19544;3
265386;123725;3
265682;436110;3
266469;357;3
266469;191638;3
266621;6233;3
266621;6593;3
266621;9805;3
266621;10044;3
266621;10287;3
266621;10774;4
266621;11850;3
266621;12216;3
266621;14621;3
266621;15280;3
266621;22884;3
266621;26090;3
266621;26164;3
266621;26480;3
266621;83890;4
266710;252338;3
267055;575824;3
267969;123725;3
397714;460479;3
397714;609354;3
398314;6593;4
398314;10287;4
398314;21353;4
398314;67782;3
398314;403573;4
398314;501563;3
398314;502681;3
398314;582633;3
398314;683276;5
398314;733519;3
398873;587653;3
401761;457892;3
401761;457893;3
401761;457894;3
401761;465125;3
401908;228538;4
402746;142259;3
403573;12302;3
403573;27844;3
403698;226043;3
403698;254622;3
405376;258369;3
405940;79195;3
405940;79201;3
406084;458911;3
406084;594003;6
406147;55443;3
407374;48110;3
407374;419218;3
407374;459730;3
407588;206740;3
407842;523073;3
408379;80899;3
408379;92619;3
408379;230090;3
408379;424293;4
408379;424294;4
408379;476001;4
408379;499136;3
408379;612816;3
409347;73510;3
409347;409362;7
410373;192930;3
410373;501607;3
410373;514991;6
410540;14786;3
410540;255142;4
410558;137801;3
410558;442644;4
410558;582906;3
412486;105217;3
412486;572359;5
412699;12842;3
412699;103366;3
412699;114323;3
412699;424021;3
412699;664987;3
413585;439619;3
414500;592825;3
414950;63864;3
415035;100479;3
415035;415038;3
415395;21672;3
415395;53691;3
415801;30279;3
415801;103366;3
415801;178348;3
415801;459730;3
416335;28479;3
416335;45707;3
416335;71069;3
416335;73144;3
416335;76190;3
416335;83821;3
416335;97604;3
416335;113821;3
416335;119484;3
416335;129628;3
416335;154714;4
416335;168225;3
416335;199818;3
417322;174296;3
417322;186562;3
417322;500135;3
417322;572359;3
418121;165792;3
418240;457167;3
418263;48110;4
418263;100830;5
418263;419218;3
419217;52960;3
419217;419218;3
419218;79113;3
419472;123750;3
420804;425335;3
421457;126186;3
421457;134594;3
421457;194347;3
421457;445697;3
421457;567504;3
421457;681577;3
422716;163842;3
422961;17569;3
424021;12842;3
424021;114323;3
424021;664987;3
424293;424294;4
424293;669234;3
424830;174296;4
424830;514254;3
424830;694066;3
425335;488340;3
426472;26835;3
426525;421994;3
426525;438910;5
426525;448584;3
426544;701184;3
428140;25788;4
428140;80899;3
428140;92619;3
428140;476001;3
428140;581594;3
428140;612816;3
430244;109781;3
431022;85120;3
431022;143957;3
431313;128681;4
431313;128682;3
431313;231217;3
431317;27482;9
431317;79481;5
431604;21971;3
431604;38755;3
431604;100479;3
431604;229410;3
431604;263708;3
431604;682297;3
431936;24356;3
431936;471890;3
431936;621660;3
434398;487113;3
434847;436110;3
436110;61396;5
436110;103370;5
436110;165165;4
436110;233930;4
436110;600615;6
436110;658193;3
436215;592628;4
436500;165792;3
436500;436520;3
436891;127611;3
438574;580924;7
438910;27972;3
438910;175129;3
438910;421994;3
438910;448584;4
439619;162910;3
439619;472458;3
440117;947;3
440117;11852;3
440117;85120;3
440117;143957;3
440117;213582;4
440117;474002;3
441585;548511;3
441585;665139;3
441585;732526;3
443053;110;3
443053;79195;3
443959;556760;3
444021;170178;3
444021;575667;3
444021;584968;3
444021;729328;3
444264;81833;5
444264;98600;4
444264;110299;4
444264;248314;5
444264;554214;5
444264;583611;5
444264;592825;5
444264;671372;4
445697;134594;4
445697;548750;3
445697;567046;3
445786;14451;3
445786;93689;3
445786;97529;3
445786;216295;2
448172;103366;3
448584;456103;4
448584;475892;3
450110;256777;3
450110;454588;3
450110;650135;3
452298;633704;3
453800;453806;5
453800;465062;3
454039;16467;3
454039;23848;3
454039;26942;3
454039;109034;3
454039;178003;3
454039;230090;3
455870;14454;4
455870;81795;5
455870;588862;3
458911;594003;3
459729;436110;3
459730;92619;3
459730;222638;3
459730;232126;3
461879;261191;3
462947;103366;3
465125;457892;6
465125;533101;3
469473;651303;3
469828;31900;3
469914;781499;3
470988;222638;3
470988;760982;3
471890;24356;3
471890;193401;3
471890;621660;3
476001;25788;3
476001;581594;3
476001;612816;3
479896;15243;3
479896;403879;3
479896;695907;3
483871;397207;4
489214;115090;3
489214;199107;3
489494;244709;3
491114;103370;4
491114;138532;3
491114;503647;3
493188;108121;3
493251;533620;4
493251;568519;6
493251;568525;6
493251;568546;3
493251;650927;3
495788;113102;3
499132;12171;3
