"Id";"country";"actor_name";"edad";"year_nacimiento";"pelis";"series";"genero_def";"edad_inicio_carrera";"genero_cine_main";"porc_genero_cine_main";"type_race";"prob_race";"age_by_picture";"year_nacimiento_from_1875";"author_graph";"profesion_main";"total_trabajos";"porc_profesion_main"
"19949";"United Kingdom";"Carmen Ejogo";47;1973;23;7;"F";14;"Drama";38;"white";36;32;98;"";;;
"501149";"Ireland";"Brian Gleeson";33;1987;12;5;"M";24;"Drama";43;"white";100;27;112;"";;;
"86650";"United States of America";"Annie Parisse";45;1975;13;13;"F";28;"Comedia";38;"white";98;23;100;"";;;
"104827";"United States of America";"Ana Ortiz";50;1971;4;22;"F";30;"Comedia";40;"white";92;27;96;"";;;
"50863";"United States of America";"Al Palagonia";53;1967;;;"M";;"";;"white";44;30;92;;;;
"117333";"United States of America";"Darren Goldstein";46;1974;5;14;"M";31;"Suspense";29;"white";65;27;99;"";;;
"224254";"United States of America";"Joe Jonas";31;1989;8;5;"M";19;"Comedia";36;"latino hispanic";41;25;114;"";;;
"1617";"United States of America";"Martha Plimpton";50;1970;27;18;"F";12;"Drama";50;"white";98;30;95;"";;;
"92739";"United States of America";"Michael Peña";45;1976;52;13;"M";22;"Drama";35;"latino hispanic";74;31;101;"";;;
"109590";"United States of America";"Kathryn Joosten";;1939;15;38;"F";;"Comedia";41;"white";94;49;64;"";;;
"118882";"United States of America";"Khary Payton";48;1972;6;22;"M";29;"Animacion";33;"black";100;34;97;"";;;
"104813";"United States of America";"Lindsay Price";44;1976;3;22;"F";19;"Drama";50;"white";76;32;101;"";;;
"88777";"United States of America";"Michael Ealy";47;1973;21;13;"M";27;"Drama";38;"black";99;24;98;"";;;
"116825";"Canada";"Tahmoh Penikett";45;1975;7;21;"M";28;"Accion";40;"white";64;27;100;"";;;
"6148";"United States of America";"Millie Perkins";82;1938;13;0;"F";35;"Drama";64;"white";90;41;63;"";;;
"116986";"United States of America";"Monique Coleman";40;1980;;;"F";;"";;"black";100;33;105;;;;
"104818";"United States of America";"Nikki Cox";42;1978;5;6;"F";20;"Comedia";29;"white";71;23;103;"";;;
"656223";"United Kingdom";"Paapa Essiedu";30;1990;;;"M";;"";;"black";100;29;115;;;;
"117441";"United States of America";"Mary Elizabeth Ellis";41;1979;3;12;"F";16;"Comedia";40;"white";98;27;104;"";;;
"9155";"United Kingdom";"Pete Postlethwaite";;1946;44;1;"M";;"Drama";53;"white";57;40;71;"";;;
"105254";"United States of America";"Rob Estes";57;1963;3;13;"M";27;"Romantico";36;"white";41;32;88;"";;;
"258438";;"Simon Phillips";;;;;"M";;"";;"white";38;35;;;;;
"6527";"France";"Gerard Jugnot";69;1951;44;0;"M";24;"Comedia";65;"latino hispanic";33;40;76;"";;;
"34759";"Austria";"Robert Stadlober";38;1982;16;1;"M";18;"Drama";69;"white";89;29;107;"";;;
"452438";"United Kingdom";"Robert Emms";;;8;7;"M";;"Drama";45;"white";97;22;;"";;;
"7887";"France";"Raymond Pellegrin";;1925;19;0;"M";;"Drama";40;"latino hispanic";90;22;50;"";;;
"50624";"United States of America";"Pauley Perrette";52;1969;6;11;"F";31;"Comedia";40;"white";100;32;94;"";;;
"9673";"India";"Mira Nair";63;1957;13;0;"F";36;"Drama";35;"latino hispanic";38;33;82;"";;;
"777176";"Mexico";"Ricardo Polanco";32;1988;;;"M";;"";;"middle eastern";77;23;113;;;;
"19196";;"Tony Plana";68;1952;29;45;"M";31;"Drama";49;"white";67;34;77;"";;;
"114311";"United States of America";"Curtiss Cook";;;12;15;"M";;"Drama";47;"black";100;25;;"";;;
"8898";;"Johnny Galecki";45;1975;19;5;"M";16;"Drama";33;"white";77;32;100;"";;;
"6810";"United States of America";"Richard Jenkins";73;1947;78;6;"M";39;"Drama";37;"white";97;34;72;"";;;
"378";"Sweden";"Lena Olin";66;1955;28;6;"F";25;"Drama";43;"asian";50;28;80;"";;;
"218131";"United States of America";"Matt Prokop";30;1990;6;5;"M";21;"Comedia";45;"white";50;24;115;"";;;
"119839";;"Mayko Nguyen";40;1980;5;11;"F";25;"Drama";33;"asian";32;29;105;"";;;
"108291";"United States of America";"Clarke Peters";69;1952;18;21;"M";31;"Drama";45;"black";54;37;77;"";;;
"10742";"United States of America";"Priscilla Presley";75;1945;10;4;"F";57;"Comedia";55;"white";99;32;70;"";;;
"19146";"United States of America";"Rosalind Cash";;1938;8;4;"F";;"Comedia";33;"black";75;28;63;"";;;
"19527";;"Rosana Pastor";;;31;1;"F";;"Drama";53;"white";50;33;;"";;;
"28010";"United States of America";"Noah Emmerich";56;1965;24;13;"M";30;"Drama";43;"white";100;35;90;"";;;
"2171";"France";"Vincent Elbaz";50;1971;24;1;"M";26;"Comedia";48;"white";91;36;96;"";;;
"27973";"Denmark";"Birthe Neumann";73;1947;;;"F";;"";;"white";78;46;72;;;;
"413658";"United Kingdom";"Emun Elliott";37;1983;7;7;"M";28;"Suspense";30;"white";47;36;108;"";;;
"1910";"United States of America";"Michelle Pfeiffer";62;1958;49;1;"F";22;"Drama";37;"white";100;34;83;"";;;
"14517";"United States of America";"Mary-Louise Parker";56;1964;33;7;"F";28;"Comedia";34;"white";100;37;89;"";;;
"119528";"India";"Priyanka Chopra Jonas";38;1982;16;1;"F";25;"Accion";32;"white";33;31;107;"";;;
"24726";"United States of America";"Rhea Perlman";73;1948;12;16;"F";36;"Comedia";58;"white";87;47;73;"";;;
"2908";"United States of America";"Richard Pryor";;1940;24;0;"M";;"Comedia";56;"indian";66;26;65;"";;;
"79158";"United States of America";"Ethan Phillips";66;1955;20;24;"M";30;"Comedia";38;"asian";59;39;80;"";;;
"621660";"United States of America";"Ansel Elgort";27;1994;17;1;"M";21;"Drama";37;"white";79;22;119;"";;;
"116515";"United Kingdom";"Warren Christie";45;1975;9;21;"M";29;"Suspense";31;"white";85;29;100;"";;;
"4169";"Italy";"Umberto Orsini";87;1934;18;0;"M";51;"Drama";47;"indian";30;31;59;"";;;
"86411";"Spain";"Jose Angel Egido";;;19;9;"M";;"Drama";50;"middle eastern";45;51;;"";;;
"501";"Japan";"Ken Ogata";;1937;;;"M";;"";;"asian";45;35;62;;;;
"64403";"United States of America";"Lana Parrilla";43;1977;4;14;"F";25;"Accion";29;"white";48;32;102;"";;;
"5535";"United States of America";"Anthony Edwards";58;1962;31;9;"M";22;"Comedia";35;"white";41;27;87;"";;;
"56768";"United States of America";"Andrea Powell";55;1965;12;9;"F";29;"Fantasia";36;"white";100;24;90;"";;;
"3433";"United States of America";"Robert Prosky";;1930;25;5;"M";;"Drama";40;"white";66;31;55;"";;;
"12184";"United States of America";"Josh Charles";49;1971;21;13;"M";18;"Drama";38;"white";100;32;96;"";;;
"22675";;"Julia Jager";;;;;"F";;"";;"white";98;36;;;;;
"127416";"Ireland";"Lorcan Cranitch";61;1959;;;"M";;"";;"white";100;25;84;;;;
"137224";"United States of America";"Michael Esper";44;1976;8;10;"M";28;"Drama";38;"white";100;29;101;"";;;
"21333";"United States of America";"Paul Giamatti";53;1967;80;8;"M";24;"Drama";36;"white";43;35;92;"Paul Giamatti";;;
"487";"United States of America";"Raul Julia";;1940;22;0;"M";;"Drama";41;"latino hispanic";30;32;65;"";;;
"122971";"United States of America";"Reg E. Cathey";;1958;19;18;"M";;"Comedia";35;"black";88;45;83;"";;;
"56937";"United States of America";"Renee O'Connor";50;1971;;;"F";;"";;"white";35;32;96;;;;
"249636";"United States of America";"Scott Eastwood";35;1986;22;1;"M";23;"Drama";36;"white";100;24;111;"";;;
"5521";"France";"Roger Pierre";;1923;;;"M";;"";;"white";47;44;48;;;;
"129990";"Australia";"Teresa Palmer";35;1986;24;1;"F";22;"Drama";37;"white";64;30;111;"";;;
"3806";"United States of America";"Tom Everett Scott";50;1970;26;19;"M";24;"Comedia";35;"white";78;36;95;"";;;
"436822";;"Tom Gerhardt";63;1957;;;"M";;"";;"white";52;39;82;;;;
"501736";;"Robert Portal";;;8;4;"M";;"Biografia";33;"latino hispanic";31;28;;"";;;
"12026";"United Kingdom";"Sian Phillips";86;1934;13;4;"F";31;"Drama";38;"white";92;55;59;"";;;
"32764";"United States of America";"Amanda Peet";49;1972;36;13;"F";19;"Comedia";44;"latino hispanic";47;21;97;"";;;
"61379";"United States of America";"Molly Price";54;1966;8;31;"F";23;"Drama";50;"white";100;33;91;"";;;
"1484";"France";"Samir Guesmi";53;1967;29;1;"M";27;"Drama";34;"white";60;31;92;"";;;
"129652";;"Christian Erickson";;;;;"M";;"";;"asian";84;36;;;;;
"107791";"Canada";"Joe Pingue";;;26;13;"M";;"Suspense";36;"white";56;31;;"";;;
"8957";"Finland";"Kati Outinen";59;1961;18;0;"F";26;"Drama";47;"white";96;32;86;"";;;
"407255";"United Kingdom";"Luke Evans";41;1979;32;3;"M";31;"Accion";30;"white";65;26;104;"";;;
"458596";"United States of America";"Nadji Jeter";24;1996;;;"M";;"";;"black";100;24;121;;;;
"128425";"United States of America";"Nancy Cartwright";63;1957;13;7;"F";26;"Aventura";33;"white";100;51;82;"";;;
"155";"France";"Michel Piccoli";;1925;94;0;"M";;"Drama";46;"white";73;44;50;"Michel Piccoli";;;
"1186";"France";"Gad Elmaleh";49;1971;28;2;"M";27;"Comedia";65;"white";54;33;96;"";;;
"213582";"United States of America";"Ryan Eggold";36;1984;9;12;"M";23;"Drama";53;"white";100;28;109;"";;;
"244709";"Spain";"Ana Polvorosa";33;1987;7;4;"F";19;"Comedia";50;"white";84;37;112;"";;;
"101392";;"Andre Jacobs";;;9;3;"M";;"Drama";50;"white";84;47;;"";;;
"990";"United States of America";"Anthony Perkins";;1932;31;0;"M";;"Suspense";33;"white";88;22;57;"";;;
"4633";"United States of America";"Barry Primus";82;1939;24;6;"M";37;"Drama";52;"white";58;38;64;"";;;
"2172";"France";"Bruno Solo";56;1964;12;2;"M";35;"Comedia";50;"middle eastern";30;30;89;"";;;
"86518";"France";"Clemence Poesy";38;1982;15;5;"F";21;"Drama";38;"white";99;29;107;"";;;
"41623";"Ireland";"Colin Farrell";44;1976;50;2;"M";22;"Drama";43;"middle eastern";34;34;101;"";;;
"73703";"Spain";"Paco Plaza";48;;16;0;"M";25;"Terror";53;"white";86;33;;"";;;
"3440";"United States of America";"Mary Kay Place";73;1947;40;18;"F";32;"Drama";39;"white";100;31;72;"";;;
"108988";;"Jimmy Palumbo";;;14;28;"M";;"Drama";39;"white";78;42;;"";;;
"154462";"Canada";"Neil Napier";;;10;8;"M";;"Suspense";40;"white";33;44;;"";;;
"59018";"United Kingdom";"Jim Piddock";65;1956;21;22;"M";37;"Comedia";65;"latino hispanic";25;34;81;"";;;
"4789";"United States of America";"John Pankow";66;1955;13;15;"M";31;"Drama";50;"white";57;40;80;"";;;
"29201";"United States of America";"Mark Pellegrino";56;1965;18;34;"M";27;"Suspense";29;"white";99;30;90;"";;;
"113102";"United States of America";"Melinda Page Hamilton";46;1974;2;36;"M";25;"Comedia";100;"white";96;24;99;"";;;
"676";"Greece";"Irene Papas";94;1926;26;0;"F";51;"Drama";63;"white";41;23;51;"";;;
"28986";"United States of America";"Omar Epps";47;1973;21;6;"M";20;"Drama";33;"black";100;33;98;"";;;
"140549";"United States of America";"Richard Garland";;1927;;;"M";;"";;"white";90;30;52;;;;
"10392";"United States of America";"Robert Englund";73;1947;41;13;"M";33;"Terror";51;"latino hispanic";35;43;72;"";;;
"193341";;"Tania Popa";;;;;"F";;"";;"white";100;30;;;;;
"104490";"United States of America";"Wesley Jonathan";42;1978;9;14;"M";13;"Drama";45;"black";100;25;103;"";;;
"33387";"United States of America";"Timothy Olyphant";52;1968;34;11;"M";30;"Comedia";38;"white";58;25;93;"";;;
"67779";"United States of America";"James Phelps";35;1986;;;"M";;"";;"white";70;23;111;;;;
"772128";"Spain";"Maria Pedraza";25;1996;;;"F";;"";;"white";43;22;121;;;;
"32692";"Germany";"Werner Peters";;1918;14;0;"M";;"Drama";50;"white";81;40;43;"";;;
"48098";"United Kingdom";"Arnold Pinnock";53;1967;18;15;"M";31;"Drama";43;"black";100;29;92;"";;;
"33560";"United States of America";"Carmen Electra";48;1972;25;9;"F";21;"Comedia";69;"latino hispanic";44;31;97;"";;;
"34707";"Germany";"Christiane Paul";47;1974;11;4;"F";25;"Drama";55;"white";100;28;99;"";;;
"35";"United Kingdom";"Donald Pleasence";;1919;59;2;"M";;"Drama";31;"white";53;48;44;"";;;
"148429";"Romania";"Emanuel Parvu";;;;;"M";;"";;"white";66;28;;;;;
"62895";"United States of America";"Cody Cameron";50;1970;10;1;"M";34;"Animacion";37;"white";98;35;95;"";;;
"12336";"United States of America";"Jennifer Aniston";52;1969;45;7;"F";23;"Comedia";53;"white";95;30;94;"";"Direccion";1;100
"252106";"Canada";"Marie Avgeropoulos";34;1986;9;9;"F";23;"Suspense";30;"latino hispanic";57;22;111;"";;;
"5289";;"Pedro Almodovar";71;1949;37;0;"M";32;"Drama";52;"white";88;37;74;"";"Direccion";134;33
"1193";"United States of America";"Ben Affleck";48;1972;77;3;"M";16;"Drama";32;"white";100;25;97;"";"Direccion";14;57
"357";"United States of America";"Woody Allen";85;1935;72;2;"M";25;"Comedia";48;"white";35;45;60;"";"Guion";112;52
"71767";;"Amy Adams";46;1974;44;7;"F";26;"Drama";43;"white";79;33;99;"";;;
"540394";"United States of America";"Christopher Abbott";35;1986;14;4;"M";25;"Drama";48;"white";71;25;111;"";;;
"1196";"United States of America";"Casey Affleck";45;1975;44;2;"M";14;"Drama";42;"white";100;29;100;"";"Guion";10;50
"260929";"Spain";"Carlos Areces";45;1976;27;14;"M";34;"Comedia";61;"white";68;29;101;"";"Musica";1;100
"16893";"United Kingdom";"Adewale Akinnuoye-Agbaje";53;1967;26;10;"M";29;"Accion";35;"black";100;33;92;"";"Direccion";2;50
"6617";"United States of America";"Alan Arkin";87;1934;56;3;"M";35;"Comedia";48;"white";100;37;59;"";"Direccion de produccion";1;100
"22914";"United States of America";"Tim Allen";67;1953;26;4;"M";39;"Comedia";47;"asian";85;32;78;"";"Guion";3;67
"21610";"France";"Pascale Arbillot";50;1970;24;0;"F";25;"Comedia";45;"white";39;31;95;"";;;
"133474";"Sweden";"Peter Andersson";68;1953;15;3;"M";37;"Suspense";35;"asian";31;42;78;"";;;
"123655";"Spain";"Maria Asquerino";;;36;0;"F";;"Drama";46;"latino hispanic";28;35;;"";;;
"153766";"Canada";"Andreas Apergis";;;9;13;"M";;"Accion";44;"white";93;38;;"";;;
"88636";"France";"Michael Abiteboul";;;22;5;"M";;"Drama";36;"white";60;23;;"";;;
"55828";"United Kingdom";"Michelle Arthur";;;10;9;"F";;"Drama";38;"white";48;37;;"";;;
"15884";;"Simon Abkarian";59;1962;32;2;"M";38;"Drama";52;"latino hispanic";35;34;87;"";;;
"255345";;"Xulio Abonjo";;;;;"M";;"";;"middle eastern";71;34;;;;;
"223138";"United Kingdom";"Chris Addison";49;1971;;;"M";;"";;"white";99;25;96;;"Direccion";3;67
"102681";"Japan";"Yu Aoi";35;1985;19;0;"F";17;"Drama";39;"asian";100;24;110;"";;;
"21449";"United Kingdom";"Keith Allen";67;1953;23;7;"M";41;"Drama";46;"white";58;39;78;"";;;
"28873";"Israel";"Yael Abecassis";53;1967;11;2;"F";34;"Drama";62;"white";79;26;92;"";;;
"105190";"United States of America";"Andrea Anders";45;1975;3;13;"F";27;"Aventura";25;"white";100;34;100;"";;;
"5703";"France";"Francoise Arnoul";89;1931;36;0;"F";32;"Comediadramatica";33;"white";86;25;56;"";"Musica";1;100
"2617";;"Ann-Margret";79;1941;44;8;"F";22;"Comedia";38;"white";59;45;66;"";;;
"972";"France";"Isabelle Adjani";65;1955;29;2;"F";22;"Drama";50;"asian";97;34;80;"";"Direccion de produccion";4;75
"104553";"United States of America";"Amy Acker";44;1976;12;22;"F";26;"Drama";29;"white";95;31;101;"";"Direccion";1;100
"426525";"Denmark";"Pilou Asbak";39;1982;12;7;"M";29;"Accion";39;"white";89;27;107;"";;;
"166868";;"Richard Ashton";;;8;4;"M";;"Romantico";43;"white";55;30;;"";;;
"41786";"United States of America";"Jay Acovone";;;17;22;"M";;"Accion";35;"white";97;28;;"";;;
"1112";"France";"Michel Aumont";;1936;44;2;"M";;"Comedia";39;"white";95;28;61;"";;;
"5083";"France";"Lionel Abelanski";56;1964;43;1;"M";27;"Comedia";65;"white";66;36;89;"";;;
"80";"United Kingdom";"Lindsay Anderson";;1923;;;"M";;"";;"white";100;32;48;;"Direccion";9;78
"127600";"United Kingdom";"Samuel Anderson";;;;;"M";;"";;"indian";79;25;;;;;
"172272";"United Kingdom";"Joe Armstrong";42;1978;;;"M";;"";;"white";97;25;103;;;;
"8010";"Italy";"Diego Abatantuono";65;1955;18;1;"M";26;"Comedia";38;"white";42;46;80;"";;;
"115751";"United States of America";"Samaire Armstrong";40;1980;9;19;"F";22;"Comedia";40;"white";96;23;105;"";;;
"88828";"United States of America";"Krista Allen";49;1971;13;28;"F";27;"Comedia";42;"white";99;31;96;"";;;
"198382";"United States of America";"Bonnie Aarons";41;1979;13;0;"F";17;"Comedia";28;"white";37;32;104;"";;;
"22682";;"Darren Aronofsky";52;1969;18;3;"M";32;"Drama";45;"white";61;32;94;"";"Direccion";18;61
"19057";"United Kingdom";"Mark Addy";58;1963;22;8;"M";35;"Accion";29;"latino hispanic";26;28;88;"";;;
"611017";"United States of America";"Sope Aluko";;;10;11;"F";;"Accion";38;"black";100;32;;"";;;
"73265";;"Jonas Åkerlund";54;1966;;;"M";;"";;"white";98;32;91;;"Direccion";10;70
"31746";;"Daniel Alfredson";61;1959;;;"M";;"";;"white";39;36;84;;"Direccion";8;75
"134637";"United States of America";"Scott Adsit";55;1965;13;25;"M";36;"Comedia";56;"black";78;30;90;"";;;
"45398";"France";"Marie-Christine Adam";70;1950;27;1;"F";41;"Comedia";45;"white";100;24;75;"";;;
"18611";"United States of America";"Jeff Anderson";;;;;"M";;"";;"white";100;29;;;;;
"15784";;"Jon Avnet";71;1949;20;5;"M";36;"Drama";48;"white";77;39;74;"";"Direccion";12;83
"51718";"United States of America";"Debbie Allen";71;1950;7;17;"F";30;"Comedia";43;"black";84;25;75;"";"Direccion";12;83
"4250";"Spain";"Imanol Arias";65;1956;52;5;"M";22;"Drama";53;"middle eastern";57;33;81;"";"Direccion";2;50
"197068";"Spain";"Sonia Almarcha";;;11;7;"F";;"Drama";60;"white";99;32;;"";;;
"193540";"Spain";"Marian Álvarez";43;1978;15;6;"F";28;"Drama";39;"white";61;28;103;"";;;
"9135";"United States of America";"Allison Anders";66;1954;10;15;"F";40;"Comedia";45;"white";95;36;79;"";"Direccion";14;57
"104472";"Canada";"Ted Atherton";;;9;16;"M";;"Drama";40;"white";35;31;;"";;;
"676658";"United Kingdom";"Lasco Atkins";;;20;0;"M";;"Drama";33;"white";100;28;;"";;;
"7918";"United States of America";"Anne Archer";73;1947;32;7;"F";29;"Suspense";35;"white";76;32;72;"";;;
"77087";"Canada";"Shawn Ashmore";41;1979;14;9;"M";21;"Accion";33;"white";41;36;104;"";;;
"50608";"United States of America";"Michael Angarano";33;1987;26;8;"M";12;"Drama";38;"latino hispanic";33;26;112;"";;;
"439619";"Mexico";"Andres Almeida";;;8;5;"M";;"Drama";47;"latino hispanic";31;42;;"";;;
"94205";"United States of America";"Rochelle Aytes";44;1976;4;22;"F";28;"Comedia";57;"latino hispanic";31;31;101;"";;;
"258722";"United States of America";"Skylar Astin";33;1987;7;8;"M";23;"Comedia";60;"white";61;23;112;"";;;
"98029";"Denmark";"Jens Albinus";56;1965;;;"M";;"";;"white";45;38;90;;;;
"533620";"United Kingdom";"Lee Asquith-Coe";;;12;0;"M";;"Accion";40;"white";67;26;;"";;;
"16752";"United States of America";"Luana Anders";;1938;13;1;"F";;"Drama";40;"white";97;28;63;"";"Guion";1;100
"224";"France";"Arletty";;1898;20;0;"F";;"Romantico";43;"white";99;33;23;"";;;
"449934";"France";"Julien Arruti";42;1978;;;"M";;"";;"white";73;25;103;;"Guion";2;100
"136888";"United Kingdom";"Afshan Azad";33;1988;;;"F";;"";;"indian";75;32;113;;;;
"227462";"Spain";"Malena Alterio";47;1974;16;11;"F";29;"Comedia";53;"white";88;33;99;"";;;
"105214";"Spain";"Miguel Ángel Muñoz";37;1983;14;9;"M";15;"Comedia";44;"latino hispanic";31;23;108;"";;;
"44631";"Canada";"Aaron Ashmore";41;1979;8;18;"M";17;"Drama";43;"white";91;25;104;"";;;
"326";"France";"Fanny Ardant";72;1949;43;1;"F";32;"Drama";33;"white";100;46;74;"";;;
"145653";;"Pepa Aniorte";;;11;5;"F";;"Comediadramatica";38;"white";41;28;;"";;;
"24028";"United States of America";"Hank Azaria";56;1964;38;15;"M";25;"Comedia";45;"white";72;33;89;"";;;
"15440";"India";"Shabana Azmi";70;1950;11;2;"F";44;"Drama";56;"latino hispanic";42;32;75;"";;;
"150532";"Italy";"Antonella Attili";;;12;1;"F";;"Comediadramatica";42;"latino hispanic";39;32;;"";;;
"196939";"Islamic Republic of Iran";"Taraneh Alidoosti";;;;;"F";;"";;"latino hispanic";74;22;;;;;
"38988";;"Michael Almereyda";60;1960;11;1;"M";29;"Drama";47;"latino hispanic";40;31;85;"";"Guion";23;52
"29494";"Spain";"Maria Adanez";45;1976;13;5;"F";11;"Comedia";50;"white";80;28;101;"";;;
"449575";"United States of America";"Keegan Allen";31;1989;;;"M";;"";;"white";63;31;114;;;;
"41198";;"David Ayer";53;1968;15;4;"M";34;"Accion";32;"white";74;43;93;"";"Guion";24;58
"64466";"United States of America";"Tatyana Ali";42;1979;12;5;"F";17;"Suspense";42;"asian";79;30;104;"";;;
"9486";"United States of America";"Alan Alda";85;1936;31;10;"M";34;"Drama";37;"white";100;38;61;"";"Guion";9;56
"102680";"Japan";"Hiroshi Abe";56;1964;;;"M";;"";;"latino hispanic";30;26;89;;;;
"10480";"United States of America";"Victor Argo";;1934;41;4;"M";;"Drama";33;"white";95;28;59;"";;;
"26404";"United States of America";"John Aylward";;;20;30;"M";;"Drama";33;"white";96;39;;"";"Musica";1;100
"116238";"United States of America";"Ian Abercrombie";;1934;13;15;"M";;"Fantasia";33;"white";76;25;59;"";;;
"218379";"Canada";"Graham Abbey";50;1971;6;8;"M";38;"Suspense";30;"white";57;28;96;"";;;
"36889";;"Pamela Anderson";53;1967;17;6;"F";21;"Comedia";37;"white";70;33;92;"";"Direccion de produccion";1;100
"107363";"United States of America";"Carlos Alazraqui";58;1962;16;14;"M";37;"Animacion";37;"middle eastern";94;24;87;"";;;
"100952";"United States of America";"Jason Antoon";;;16;21;"M";;"Comedia";39;"white";52;33;;"";;;
"1079";"Canada";"Dan Aykroyd";68;1952;67;7;"M";26;"Comedia";63;"indian";29;30;77;"";"Guion";8;88
"46291";"United States of America";"Paul Adelstein";51;1969;9;15;"M";31;"Comedia";36;"white";89;24;94;"";"Posproduccion";1;100
"173614";"United Kingdom";"Nonso Anozie";41;1979;16;6;"M";27;"Aventura";30;"black";100;33;104;"";;;
"8617";"United Kingdom";"Felix Aylmer";;1889;25;0;"M";;"Drama";43;"white";80;43;14;"";;;
"228106";;"Óscar Aibar";;;5;0;"M";;"Comedia";43;"white";95;34;;"";"Direccion";11;64
"128592";"France";"Lionnel Astier";67;1953;23;4;"M";29;"Comedia";54;"latino hispanic";33;44;78;"";;;
"704";"United States of America";"Lionel Atwill";;1885;13;0;"M";;"Terror";36;"white";48;29;10;"";;;
"95355";;"Gianni Amelio";76;1945;;;"M";;"";;"asian";37;34;70;;"Direccion";11;55
"19111";"Spain";"Ana Álvarez";;;23;4;"F";;"Drama";46;"latino hispanic";37;32;;"";;;
"5292";"United States of America";"Nancy Allen";70;1950;20;2;"F";32;"Comedia";32;"white";100;30;75;"";"Musica";2;50
"596260";;"Itziar Atienza";;;;;"F";;"";;"white";50;30;;;;;
"3305";"Argentina";"Hector Alterio";91;1929;69;3;"M";48;"Drama";67;"middle eastern";96;49;54;"";;;
"760789";"United States of America";"Awkwafina";31;1989;15;4;"F";28;"Comedia";41;"asian";98;30;114;"";"Posproduccion";1;100
